ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Today's Date and Time,Recorder Initials,Group Member Initials,Transect Number,Transect Orientation,Bearing,Bearing Orientation (Magnetic or True North),Latitude,Longitude ,Did you take a photo for iNaturalist and upload it?,Flower Buds,Open Flowers,Unripe Fruit,Ripe Fruit,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,End Time,Notes?,What percent of the target species present is alive?,What percent of the target species present is dead?,Dominant cover,What percent of the black crowberry was alive?,Are you following trail or coast protocol? ,Flower Buds,Open Flowers,Unripe fruit,Ripe fruit,Transect number ,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,Not present  - What percent of the black crowberry was alive?,Is black crowberry present?,Surrounding Habitat,Other - Surrounding Habitat,x,y
191,fe65b50d-cc9f-4644-afb5-49a6f0adaf19,8/25/2021 6:19:03 PM,,8/25/2021 6:19:03 PM,,8/25/2021 5:53:27 PM,EMJ,SOB,,Left_Trail_c_,158 S,,44 20 32 N,68 3 35 W,Yes!,Absent,Absent,Absent,Absent,Not_present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,13:57,"There is no 16d since this was along the road,  not a trail ",,,,51_60,Trail,,,,,16c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0598136748637,44.342286092032
192,ca561df1-3fb5-4da2-8d86-a4b296228380,8/27/2021 8:17:44 PM,,8/27/2021 8:17:44 PM,,8/27/2021 6:23:47 PM,HG,EJ,,Parallel,185° S,,44 21 42 N,68 04 47 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Not_present,Not_present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,14:29,,,,,61_70,Coast,,,,,1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0764938122728,44.3616655316948
193,b2e87844-384a-4606-bf16-dd159a2aaada,8/27/2021 8:17:47 PM,,8/27/2021 8:17:47 PM,,8/27/2021 6:42:29 PM,HG,EJ,,Parallel,165°S,,44 21 41 N,68 04 47 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,14:47,,,,,81_90,Coast,,,,,2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0767822932267,44.361218696177
194,11459426-6bfd-4c57-b79a-0126758eb90f,8/31/2021 1:30:53 PM,,8/31/2021 1:30:53 PM,,8/31/2021 12:24:44 PM,HG,EJ,,Perpendicular,211 SW,,44 20 24 N,68 03 23 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Absent,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,08:29,"in a bog! with pitcher plant, moss, labrador tea, sheep laurel, pretty sparse and widespread ",,,,81_90,Coast,,,,,1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,other,Bog,-68.0565453394172,44.3399164854327
195,6b264353-e0a6-47dd-b7be-4728b3dcd110,8/31/2021 1:57:20 PM,,8/31/2021 1:57:20 PM,,8/27/2021 6:23:53 PM,EMJ,HEG,,Perpendicular,93 E,,44 21 41 N,68 4 37,Yes!,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,14:29,,,,,61_70,Coast,,,,,1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0769184169953,44.3615306373879
196,cf83f2ef-7b8f-4bd9-9474-c66c481e952e,8/31/2021 1:57:24 PM,,8/31/2021 1:57:24 PM,,8/27/2021 6:42:00 PM,EMJ,HEG,,Perpendicular,82 E,,44 21 40 N,68 4 37 W,Yes!,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,14:46,,,,,81_90,Coast,,,,,2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0768184226348,44.3612005426334
197,72948ef5-fc7d-4930-868b-14fcf934a942,8/31/2021 1:57:29 PM,,8/31/2021 1:57:29 PM,,8/31/2021 12:24:44 PM,EMJ,HEG,,Parallel,300 NW,,44 20 24 N,68 3 23 W,Yes!,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Not_present,Present,Not_present,Not_present,Present,Present,Present,Present,Present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Not_present,Present,Not_present,Not_present,Not_present,Present,Present,Not_present,Present,Present,Present,Present,Present,Not_present,Present,Present,08:30,,,,,81_90,Coast,,,,,1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,other,Bog,-68.0564691013633,44.3399133902993
198,e406f448-b068-40ca-ba49-5772d84e65b9,8/31/2021 6:22:38 PM,,8/31/2021 6:22:38 PM,,8/31/2021 5:45:32 PM,HG,EJ,,Perpendicular,65 NE,,44 20 16 N,68 03 56 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Absent,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,13:49,,,,,81_90,Coast,,,,,2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0656317231064,44.3377673548432
199,2f767c7c-6ebb-439b-bc4b-a9e603cff05c,8/31/2021 6:46:06 PM,,8/31/2021 6:46:06 PM,,8/31/2021 5:45:00 PM,EMJ,HEG,,Parallel,157 SE,,44 20 16 N,68 3 56 W,Yes!,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,13:49,,,,,91_100,Coast,,,,,2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0656511687042,44.3377064287186
200,d2794f05-a74e-4884-8547-15a031ae651a,9/1/2021 6:18:42 PM,,9/1/2021 6:18:42 PM,,9/1/2021 11:56:45 AM,EMJ,SOB,,Perpendicular,277 W,,44 20 2 N,68 3 43 W,Yes!,Absent,Absent,Absent,Absent,Present,Present,Present,Not_present,Present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,08:02,,,,,81_90,Coast,,,,,1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0619167880477,44.3339940491386
201,f2e2899d-3b83-4739-a799-59fc8bb501f7,9/1/2021 6:22:12 PM,,9/1/2021 6:22:12 PM,,9/1/2021 11:58:00 AM,SOB,SOB,,Parallel,184S,,44 20 2N,68 3 43W,Yes!,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,08:02,,,,,51_60,Coast,,,,,1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0619872,44.3339831
202,4cb5ea6a-7428-4066-8e5b-24d2707ba6f8,6/9/2022 4:43:28 PM,,6/9/2022 4:43:28 PM,,8/10/2021 3:15:00 PM,NAF,NAF,,Perpendicular,42,,44 20 4 N,68 3 53 W,No_target_species_found,Not_Present,Not_Present,Not_Present,Not_Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,11:21,,,,"Spruce, bayberry",other,Coast,n_a,n_a,n_a,n_a,9b,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0646275560687,44.3344006950919
203,14f05d7a-045f-4b8d-bcf5-48dc2860d93c,6/13/2022 3:04:43 PM,,6/13/2022 3:04:43 PM,,6/13/2022 2:48:00 PM,AMJ,"AMJ,SAW",,Perpendicular,100 E,,40 20 18,68 04 01,Yes!,Absent,Absent,Absent,Absent,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,11:04,,,,,81_90,Coast,,,,,10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0670546243128,44.3383330689402
204,eea38667-0575-402e-a3f1-13596412bde3,6/13/2022 3:28:59 PM,,6/13/2022 3:28:59 PM,,6/13/2022 3:15:00 PM,AMJ,"AMJ, SAW",,Perpendicular,92 E,,44 20 16 N,68 04 02 W,Yes!,Absent,Absent,Absent,Absent,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Not_present,Present,Not_present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Not_present,Present,Present,Not_present,Not_present,Present,Not_present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,11:28,,,,,61_70,Coast,,,,,30b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0672928871015,44.3378786894498
205,d81171f0-62d9-405d-a5f0-b70853c7f622,6/13/2022 4:06:57 PM,,6/13/2022 4:06:57 PM,,6/13/2022 2:49:55 PM,Taw,Taw,,Parallel,2 n,,44 20 20 n,68 4 1w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Black_crowberry,Absent,Present,Present,Not_present,Not_present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,11:06,,,,,81_90,Coast,,,,,2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.06696691,44.33880747
206,e12d9a80-59de-4e27-bcae-b3dcc95ee222,6/13/2022 4:06:59 PM,,6/13/2022 4:06:59 PM,,6/13/2022 3:20:03 PM,Taw,Taw,,Parallel,348 n,,44 20 21n,68 4 1 w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Black_crowberry,Absent,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,11:33,,,,,71_80,Coast,,,,,3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.06703992,44.33904483
207,09aca174-ac08-4e8c-b8c5-ae916f2ac31b,6/13/2022 4:07:10 PM,,6/13/2022 4:07:10 PM,,6/13/2022 2:50:10 PM,Rss,Rss ss,,Perpendicular,87e,,44 20 20 n,68 4 1 w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Absent,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,11:04,,,,,81_90,Coast,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0669552,44.3388379
208,01806f2a-f0a5-4e9a-a639-fd7c9e9d9d67,6/13/2022 4:07:12 PM,,6/13/2022 4:07:12 PM,,6/13/2022 3:19:00 PM,Rss,Rss ss,,Perpendicular,60 ne,,44 20 21n,684 1 w,Yes!,Absent,Absent,Absent,Absent,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,11:29,,,,,81_90,Coast,,,,,3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Spruce_Forest,,-68.0670249,44.3390473
209,e35de980-9c4a-4eb6-b2a4-5dd59b7cedb7,6/13/2022 4:10:05 PM,,6/13/2022 4:10:05 PM,,6/13/2022 2:37:00 PM,KRH,"KRH, AMJ, AJG, SAW",,Parallel,218 sw,,44 20 18,68 4 1,Yes!,Absent,Absent,Black_crowberry,Absent,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,10:27,,,,,81_90,Coast,,,,,10a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0669985,44.3383185
210,c8a9e44a-b86f-477b-b82b-39288088a3f0,6/13/2022 4:10:06 PM,,6/13/2022 4:10:06 PM,,6/13/2022 2:07:00 PM,smw,Smwkr,,Parallel,0,,44 20 n,68 4 w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Absent,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,10:27,,,,,61_70,Coast,,,,,1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.06698893,44.33852076
211,85b6a735-4bae-4b95-9549-a0ac1523896e,6/13/2022 4:10:08 PM,,6/13/2022 4:10:08 PM,,6/13/2022 3:08:24 PM,AJG,KRH AJG,,Parallel,183 s,,44 20 16 n,68 04 02 2,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Black_crowberry,Absent,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Present,Present,Present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Not_present,Present,Present,Not_present,Not_present,11:31,,,,,61_70,Coast,,,,,30a183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0672764,44.3378562
212,95ca3536-b107-4fd5-856a-5af435a37e52,6/13/2022 4:10:08 PM,,6/13/2022 4:10:08 PM,,6/13/2022 2:39:00 PM,kak rcf rjs smw,"Rjs,rcf,kak,smw",,Perpendicular,90E,,44 20 n,68 4 w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Absent,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,10:47,Lat long is not accurate - JLM,,,,61_70,Coast,,,,,1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.06720596,44.33812974
213,be957854-ffe4-47f2-9c7c-4ed1a82db8c5,6/13/2022 4:10:11 PM,,6/13/2022 4:10:11 PM,,6/13/2022 3:04:49 PM,rkf  kak,Rfc rjs smw jlm,,Parallel,210°,,44 20 16 n,68 03 32 w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Black_crowberry,Absent,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,11:18,,,,,71_80,Coast,,,,,20a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.06716621,44.33810338
214,8f9a3890-ffa1-4794-86b8-7f3576ca846c,6/13/2022 4:10:13 PM,,6/13/2022 4:10:13 PM,,6/13/2022 3:19:44 PM,Kak,Rfk rjs smw,,Perpendicular,99,,44 20 N,68 4 w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Absent,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,11:31,,,,,61_70,Coast,,,,,20b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.06716431,44.33810805
215,f153f65e-ed31-4349-9143-5fe1e9084ea4,6/13/2022 8:33:03 PM,,6/13/2022 8:33:03 PM,,6/13/2022 7:03:00 PM,Rjs,"Rjs,smw,kak,rcf",,Left_Trail_c_,234,,44.335 n,68.052w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Not_present,Not_present,Present,Not_present,Present,15:19,,,,,81_90,Trail,,,,,2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0571424,44.3366545
216,14aa7605-9c4e-44ed-8936-072b5d43ff12,6/13/2022 8:33:05 PM,,6/13/2022 8:33:05 PM,,6/13/2022 7:29:23 PM,Kak,Rcf rjs smw,,Right_Trail_d_,170,,44 29N,68 37w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Black_crowberry,Absent,Not_present,Not_present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Not_present,Present,Present,Not_present,Not_present,15:33,Incorrect form on tablet. Recoded on paper and transcribed,,,,81_90,Trail,,,,,2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0518382,44.3358873
217,338f55d8-7553-41c0-98b3-1a6f4857ff68,6/13/2022 8:33:08 PM,,6/13/2022 8:33:08 PM,,6/13/2022 7:35:51 PM,Rjs,"Rjs,smw,rcf,kak",,Left_Trail_c_,234,,44.335n,68.052w,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Absent,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,15:41,,,,,61_70,Trail,,,,,4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.051907,44.3353552
218,2cc84b6f-0b04-49dc-8cdf-48266a78a690,6/13/2022 8:33:11 PM,,6/13/2022 8:33:11 PM,,6/13/2022 7:30:00 PM,Kak,Rsj smw rcf,,Right_Trail_d_,160,,44 20 N,68 3 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,15:45,Transcribed from paper record,,,,81_90,Trail,,,,,4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0519911,44.3353006
